MatchID,EventID,Tournament,TournamentDate,Season,Surface,Level,PlayerID,Player,Opponent,OpponentID,Wins,Appearances,Top10Matches,Top10Wins,PlayerRank,OpponentRank,Aces,DoubleFaults,ServePoints,FirstServesIn,FirstServePointsWon,SecondServePointsWon,SecondServePoints,ServePointsWon,ReturnPointsWon,ReturnPoints,BreakPointsSaved,BreakPointsFaced,StatsCovered,Score,Round,Minutes
2022-0375:294,2022-0375,Montpellier,2022-01-31,2022,Hard,A,122330,Alexander Bublik,Roberto Bautista Agut,105138,1,1,0,0,35.0,19.0,26.0,8.0,93.0,61.0,49.0,15.0,32.0,64.0,35.0,106.0,3.0,5.0,1,6-4 2-6 7-6(4),QF,123.0
2022-0375:293,2022-0375,Montpellier,2022-01-31,2022,Hard,A,100644,Alexander Zverev,Mackenzie Mcdonald,111456,1,1,0,0,3.0,56.0,10.0,4.0,58.0,40.0,34.0,9.0,18.0,43.0,23.0,58.0,0.0,1.0,1,6-2 7-6(5),R16,78.0
2022-0375:292,2022-0375,Montpellier,2022-01-31,2022,Hard,A,105173,Adrian Mannarino,David Goffin,105676,1,1,0,0,58.0,52.0,6.0,2.0,60.0,36.0,25.0,12.0,24.0,37.0,31.0,63.0,3.0,5.0,1,6-4 6-2,R16,89.0
2022-0375:291,2022-0375,Montpellier,2022-01-31,2022,Hard,A,144707,Mikael Ymer,Gael Monfils,104792,1,1,0,0,83.0,16.0,0.0,0.0,33.0,24.0,20.0,8.0,9.0,28.0,28.0,52.0,0.0,0.0,1,6-1 6-2,R16,57.0
2022-0375:290,2022-0375,Montpellier,2022-01-31,2022,Hard,A,104755,Richard Gasquet,Soon Woo Kwon,126952,1,1,0,0,75.0,55.0,7.0,1.0,56.0,28.0,25.0,20.0,28.0,45.0,37.0,93.0,0.0,0.0,1,7-5 6-4,R16,99.0
2022-0375:289,2022-0375,Montpellier,2022-01-31,2022,Hard,A,105936,Filip Krajinovic,Jo-Wilfried Tsonga,104542,1,1,0,0,36.0,259.0,5.0,0.0,68.0,41.0,31.0,19.0,27.0,50.0,25.0,72.0,5.0,5.0,1,6-4 7-6(2),R16,100.0
2022-0375:288,2022-0375,Montpellier,2022-01-31,2022,Hard,A,106000,Damir Dzumhur,Nikoloz Basilashvili,105932,1,1,0,0,152.0,21.0,3.0,5.0,87.0,54.0,38.0,15.0,33.0,53.0,29.0,62.0,3.0,6.0,1,6-1 5-7 6-2,R16,97.0
2022-0375:287,2022-0375,Montpellier,2022-01-31,2022,Hard,A,122330,Alexander Bublik,Pierre Hugues Herbert,105732,1,1,0,0,35.0,113.0,11.0,5.0,90.0,57.0,40.0,18.0,33.0,58.0,45.0,102.0,5.0,7.0,1,6-3 6-7(2) 6-2,R16,116.0
2022-0375:284,2022-0375,Montpellier,2022-01-31,2022,Hard,A,111456,Mackenzie Mcdonald,Ilya Ivashka,125802,1,1,0,0,56.0,48.0,5.0,3.0,71.0,42.0,31.0,17.0,29.0,48.0,31.0,70.0,2.0,4.0,1,6-3 7-6(2),R32,96.0
2022-0375:283,2022-0375,Montpellier,2022-01-31,2022,Hard,A,105173,Adrian Mannarino,Alejandro Davidovich Fokina,200221,1,1,0,0,58.0,47.0,8.0,0.0,42.0,25.0,22.0,14.0,17.0,36.0,18.0,47.0,0.0,0.0,1,6-2 6-4,R32,67.0
2022-0375:282,2022-0375,Montpellier,2022-01-31,2022,Hard,A,105676,David Goffin,Benjamin Bonzi,126127,1,1,0,0,52.0,68.0,5.0,7.0,72.0,39.0,29.0,15.0,33.0,44.0,38.0,89.0,2.0,5.0,1,2-6 7-5 6-1,R32,113.0
2022-0375:280,2022-0375,Montpellier,2022-01-31,2022,Hard,A,144707,Mikael Ymer,Corentin Moutet,144895,1,1,0,0,83.0,89.0,3.0,1.0,95.0,69.0,47.0,14.0,26.0,61.0,31.0,83.0,10.0,11.0,1,7-6(5) 6-4,R32,143.0
2022-0375:279,2022-0375,Montpellier,2022-01-31,2022,Hard,A,126952,Soon Woo Kwon,Hugo Gaston,200384,1,1,0,0,55.0,69.0,5.0,2.0,44.0,27.0,25.0,5.0,17.0,30.0,34.0,64.0,0.0,0.0,1,6-2 6-1,R32,65.0
2022-0375:278,2022-0375,Montpellier,2022-01-31,2022,Hard,A,104755,Richard Gasquet,Ugo Humbert,200005,1,1,0,0,75.0,40.0,9.0,7.0,128.0,74.0,49.0,32.0,54.0,81.0,44.0,116.0,10.0,11.0,1,6-7(3) 6-4 6-3,R32,170.0
2022-0375:277,2022-0375,Montpellier,2022-01-31,2022,Hard,A,105936,Filip Krajinovic,Alexei Popyrin,200615,1,1,0,0,36.0,65.0,2.0,2.0,79.0,54.0,36.0,17.0,25.0,53.0,31.0,83.0,3.0,5.0,1,7-5 7-6(3),R32,101.0
2022-0375:276,2022-0375,Montpellier,2022-01-31,2022,Hard,A,104542,Jo-Wilfried Tsonga,Kacper Zuk,200390,1,1,0,0,259.0,172.0,7.0,4.0,59.0,27.0,25.0,17.0,32.0,42.0,29.0,69.0,5.0,6.0,1,6-4 6-4,R32,85.0
2022-0375:275,2022-0375,Montpellier,2022-01-31,2022,Hard,A,106000,Damir Dzumhur,Alex Molcan,144684,1,1,0,0,152.0,72.0,4.0,1.0,59.0,37.0,26.0,13.0,22.0,39.0,32.0,68.0,2.0,3.0,1,7-6(5) 6-0,R32,83.0
2022-0375:273,2022-0375,Montpellier,2022-01-31,2022,Hard,A,122330,Alexander Bublik,Tallon Griekspoor,134868,1,1,0,0,35.0,62.0,20.0,6.0,82.0,49.0,43.0,15.0,33.0,58.0,36.0,98.0,1.0,2.0,1,7-6(4) 7-6(5),R32,105.0
2022-0375:272,2022-0375,Montpellier,2022-01-31,2022,Hard,A,105732,Pierre Hugues Herbert,Peter Gojowczyk,105376,1,1,0,0,113.0,96.0,9.0,1.0,49.0,39.0,31.0,6.0,10.0,37.0,25.0,55.0,0.0,1.0,1,7-5 6-2,R32,65.0
2022-0375:271,2022-0375,Montpellier,2022-01-31,2022,Hard,A,104468,Gilles Simon,Lucas Pouille,106298,1,1,0,0,130.0,156.0,6.0,2.0,120.0,83.0,56.0,20.0,37.0,76.0,49.0,122.0,6.0,9.0,1,7-6(4) 5-7 6-4,R32,174.0
2022-0891:300,2022-0891,Pune,2022-01-31,2022,Hard,A,105311,Joao Sousa,Emil Ruusuvuori,200325,1,1,0,0,137.0,87.0,3.0,4.0,108.0,70.0,48.0,20.0,38.0,68.0,36.0,95.0,5.0,8.0,1,7-6(9) 4-6 6-1,F,163.0
2022-0891:299,2022-0891,Pune,2022-01-31,2022,Hard,A,105311,Joao Sousa,Elias Ymer,111200,1,1,0,0,137.0,163.0,4.0,1.0,138.0,69.0,46.0,34.0,69.0,80.0,40.0,110.0,8.0,13.0,1,5-7 7-6(4) 7-5,SF,193.0
2022-0891:298,2022-0891,Pune,2022-01-31,2022,Hard,A,200325,Emil Ruusuvuori,Kamil Majchrzak,111794,1,1,0,0,87.0,95.0,10.0,2.0,70.0,49.0,37.0,13.0,21.0,50.0,38.0,90.0,3.0,4.0,1,6-3 7-6(0),SF,106.0
2022-0891:297,2022-0891,Pune,2022-01-31,2022,Hard,A,111200,Elias Ymer,Stefano Travaglia,105882,1,1,0,0,163.0,93.0,10.0,1.0,67.0,48.0,40.0,10.0,19.0,50.0,21.0,66.0,0.0,1.0,1,6-4 7-6(4),QF,87.0
2022-0891:296,2022-0891,Pune,2022-01-31,2022,Hard,A,105311,Joao Sousa,Daniel Altmaier,127157,1,1,0,0,137.0,85.0,1.0,1.0,52.0,28.0,22.0,16.0,24.0,38.0,21.0,49.0,1.0,1.0,1,6-2 6-3,QF,72.0
2022-0891:295,2022-0891,Pune,2022-01-31,2022,Hard,A,200325,Emil Ruusuvuori,Jiri Vesely,106210,1,1,0,0,87.0,80.0,5.0,0.0,48.0,32.0,27.0,13.0,16.0,40.0,19.0,54.0,0.0,0.0,1,6-3 6-4,QF,77.0
2022-0891:294,2022-0891,Pune,2022-01-31,2022,Hard,A,111794,Kamil Majchrzak,Lorenzo Musetti,207518,1,1,0,0,95.0,66.0,7.0,1.0,93.0,61.0,49.0,18.0,32.0,67.0,34.0,97.0,3.0,3.0,1,6-2 6-7(5) 6-4,QF,133.0
2022-0891:293,2022-0891,Pune,2022-01-31,2022,Hard,A,111200,Elias Ymer,Aslan Karatsev,106234,1,1,0,0,163.0,15.0,10.0,3.0,59.0,30.0,24.0,22.0,29.0,46.0,29.0,72.0,0.0,0.0,1,6-2 7-6(3),R16,95.0
2022-0891:292,2022-0891,Pune,2022-01-31,2022,Hard,A,105882,Stefano Travaglia,Yuki Bhambri,106026,1,1,0,0,93.0,862.0,7.0,2.0,57.0,24.0,21.0,18.0,33.0,39.0,21.0,50.0,1.0,1.0,1,6-3 6-2,R16,73.0
2022-0891:291,2022-0891,Pune,2022-01-31,2022,Hard,A,105311,Joao Sousa,Gianluca Mager,126149,1,1,0,0,137.0,67.0,12.0,2.0,105.0,62.0,44.0,30.0,43.0,74.0,24.0,87.0,1.0,2.0,1,4-6 6-3 7-6(4),R16,133.0
2022-0891:290,2022-0891,Pune,2022-01-31,2022,Hard,A,127157,Daniel Altmaier,Radu Albot,105430,1,1,0,0,85.0,108.0,8.0,4.0,110.0,66.0,48.0,19.0,44.0,67.0,26.0,80.0,7.0,10.0,1,3-6 6-4 6-4,R16,131.0
2022-0891:289,2022-0891,Pune,2022-01-31,2022,Hard,A,200325,Emil Ruusuvuori,Vit Kopriva,200240,1,1,0,0,87.0,193.0,3.0,2.0,57.0,36.0,25.0,12.0,21.0,37.0,23.0,48.0,2.0,4.0,1,6-3 6-3,R16,78.0
2022-0891:288,2022-0891,Pune,2022-01-31,2022,Hard,A,106210,Jiri Vesely,Bernabe Zapata Miralles,126523,1,1,0,0,80.0,126.0,13.0,3.0,52.0,34.0,28.0,10.0,18.0,38.0,34.0,73.0,6.0,7.0,1,6-3 6-4,R16,89.0
2022-0891:287,2022-0891,Pune,2022-01-31,2022,Hard,A,111794,Kamil Majchrzak,Quentin Halys,111460,1,1,0,0,95.0,141.0,1.0,2.0,91.0,51.0,37.0,24.0,40.0,61.0,17.0,59.0,8.0,9.0,1,6-3 7-6(7),R16,94.0
2022-0891:286,2022-0891,Pune,2022-01-31,2022,Hard,A,207518,Lorenzo Musetti,Aleksandar Vukic,126846,1,1,0,0,66.0,140.0,9.0,2.0,92.0,57.0,44.0,22.0,35.0,66.0,27.0,92.0,1.0,2.0,1,7-6(3) 3-6 6-3,R16,123.0
2022-0891:284,2022-0891,Pune,2022-01-31,2022,Hard,A,111200,Elias Ymer,Gian Marco Moroni,126237,1,1,0,0,163.0,202.0,5.0,2.0,87.0,48.0,37.0,21.0,39.0,58.0,32.0,88.0,3.0,6.0,1,7-5 3-6 6-4,R32,130.0
2022-0891:283,2022-0891,Pune,2022-01-31,2022,Hard,A,106026,Yuki Bhambri,Jozef Kovalik,106075,1,1,0,0,862.0,168.0,3.0,6.0,141.0,89.0,65.0,23.0,52.0,88.0,44.0,115.0,16.0,18.0,1,6-7(10) 6-2 7-5,R32,186.0
2022-0891:282,2022-0891,Pune,2022-01-31,2022,Hard,A,105882,Stefano Travaglia,Ramkumar Ramanathan,106368,1,1,0,0,93.0,182.0,11.0,3.0,106.0,58.0,47.0,26.0,48.0,73.0,28.0,92.0,1.0,2.0,1,7-6(7) 4-6 6-3,R32,132.0
2022-0891:280,2022-0891,Pune,2022-01-31,2022,Hard,A,105311,Joao Sousa,Arjun Kadhe,111459,1,1,0,0,137.0,778.0,12.0,4.0,91.0,53.0,45.0,20.0,38.0,65.0,57.0,131.0,0.0,2.0,1,6-7(5) 7-6(4) 6-2,R32,146.0
2022-0891:279,2022-0891,Pune,2022-01-31,2022,Hard,A,105430,Radu Albot,Federico Gaio,105943,1,1,0,0,108.0,174.0,3.0,0.0,72.0,50.0,37.0,10.0,22.0,47.0,31.0,72.0,3.0,4.0,1,6-2 7-6(3),R32,108.0
2022-0891:278,2022-0891,Pune,2022-01-31,2022,Hard,A,127157,Daniel Altmaier,Prajnesh Gunneswaran,105432,1,1,0,0,85.0,228.0,11.0,3.0,72.0,43.0,29.0,16.0,29.0,45.0,37.0,82.0,3.0,5.0,1,7-6(5) 6-2,R32,98.0
2022-0891:277,2022-0891,Pune,2022-01-31,2022,Hard,A,200325,Emil Ruusuvuori,Egor Gerasimov,106078,1,1,0,0,87.0,104.0,8.0,1.0,68.0,46.0,35.0,14.0,22.0,49.0,32.0,72.0,2.0,2.0,1,6-0 7-6(11),R32,99.0
2022-0891:276,2022-0891,Pune,2022-01-31,2022,Hard,A,200240,Vit Kopriva,Cem Ilkel,117356,1,1,0,0,193.0,183.0,2.0,1.0,46.0,27.0,23.0,10.0,19.0,33.0,28.0,58.0,1.0,2.0,1,6-4 6-2,R32,78.0
2022-0891:275,2022-0891,Pune,2022-01-31,2022,Hard,A,126523,Bernabe Zapata Miralles,Dennis Novak,110602,1,1,0,0,126.0,117.0,4.0,2.0,57.0,37.0,25.0,12.0,20.0,37.0,19.0,41.0,3.0,4.0,1,6-4 6-1,R32,62.0
2022-0891:273,2022-0891,Pune,2022-01-31,2022,Hard,A,111460,Quentin Halys,Ricardas Berankis,105575,1,1,0,0,141.0,82.0,6.0,1.0,42.0,25.0,23.0,10.0,17.0,33.0,35.0,69.0,2.0,2.0,1,6-1 6-2,R32,72.0
2022-0891:272,2022-0891,Pune,2022-01-31,2022,Hard,A,111794,Kamil Majchrzak,Jay Clarke,126652,1,1,0,0,95.0,196.0,11.0,0.0,54.0,32.0,28.0,17.0,22.0,45.0,24.0,64.0,0.0,0.0,1,6-3 7-5,R32,75.0
2022-0891:271,2022-0891,Pune,2022-01-31,2022,Hard,A,126846,Aleksandar Vukic,Hugo Grenier,126409,1,1,0,0,140.0,158.0,7.0,2.0,92.0,52.0,39.0,20.0,40.0,59.0,37.0,97.0,5.0,8.0,1,2-6 6-2 7-6(4),R32,140.0
2022-0506:300,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,134770,Casper Ruud,Diego Schwartzman,106043,1,1,0,0,8.0,15.0,10.0,1.0,77.0,54.0,39.0,17.0,23.0,56.0,40.0,96.0,2.0,4.0,1,5-7 6-2 6-3,F,154.0
2022-0506:299,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,134770,Casper Ruud,Federico Delbonis,105643,1,1,0,0,8.0,42.0,1.0,2.0,61.0,44.0,28.0,13.0,17.0,41.0,32.0,69.0,3.0,4.0,1,6-3 6-3,SF,99.0
2022-0506:298,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,106043,Diego Schwartzman,Lorenzo Sonego,132283,1,1,0,0,15.0,22.0,0.0,1.0,96.0,76.0,42.0,12.0,20.0,54.0,53.0,111.0,6.0,11.0,1,7-5 3-6 6-2,SF,176.0
2022-0506:297,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,134770,Casper Ruud,Federico Coria,105948,1,1,0,0,8.0,65.0,2.0,1.0,58.0,42.0,34.0,8.0,16.0,42.0,26.0,63.0,5.0,5.0,1,6-3 6-4,QF,93.0
2022-0506:296,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,105643,Federico Delbonis,Fabio Fognini,104926,1,1,0,0,42.0,40.0,4.0,4.0,59.0,47.0,37.0,4.0,12.0,41.0,31.0,71.0,4.0,5.0,1,6-4 6-4,QF,96.0
2022-0506:295,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,132283,Lorenzo Sonego,Fernando Verdasco,104269,1,1,0,0,22.0,201.0,0.0,2.0,82.0,61.0,39.0,11.0,21.0,50.0,34.0,76.0,4.0,6.0,1,6-4 7-6(4),QF,124.0
2022-0506:294,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,106043,Diego Schwartzman,Francisco Cerundolo,202103,1,1,0,0,15.0,107.0,0.0,1.0,93.0,62.0,39.0,13.0,31.0,52.0,52.0,102.0,7.0,12.0,1,3-6 6-2 7-5,QF,172.0
2022-0506:293,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,134770,Casper Ruud,Roberto Carballes Baena,106148,1,1,0,0,8.0,78.0,4.0,2.0,61.0,43.0,33.0,9.0,18.0,42.0,35.0,78.0,0.0,2.0,1,7-6(2) 6-3,R16,109.0
2022-0506:292,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,105948,Federico Coria,Dusan Lajovic,105583,1,1,0,0,65.0,37.0,2.0,1.0,94.0,66.0,47.0,13.0,28.0,60.0,47.0,103.0,3.0,7.0,1,4-6 7-5 6-4,R16,155.0
2022-0506:291,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,104926,Fabio Fognini,Pedro Martinez,124079,1,1,0,0,40.0,61.0,4.0,3.0,74.0,49.0,35.0,11.0,25.0,46.0,35.0,79.0,7.0,10.0,1,6-4 7-6(5),R16,124.0
2022-0506:290,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,105643,Federico Delbonis,Pablo Andujar,104665,1,1,0,0,42.0,73.0,2.0,2.0,62.0,41.0,35.0,10.0,21.0,45.0,15.0,49.0,4.0,4.0,1,6-4 6-4,R16,92.0
2022-0506:289,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,104269,Fernando Verdasco,Thiago Monteiro,106329,1,1,0,0,201.0,104.0,4.0,2.0,104.0,56.0,38.0,24.0,48.0,62.0,29.0,87.0,6.0,9.0,1,2-6 6-3 7-5,R16,137.0
2022-0506:288,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,132283,Lorenzo Sonego,Sebastian Baez,202104,1,1,0,0,22.0,74.0,2.0,1.0,74.0,55.0,35.0,8.0,19.0,43.0,39.0,74.0,9.0,11.0,1,6-3 6-3,R16,118.0
2022-0506:287,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,202103,Francisco Cerundolo,Miomir Kecmanovic,200175,1,1,0,0,107.0,64.0,4.0,1.0,82.0,47.0,29.0,20.0,35.0,49.0,36.0,77.0,4.0,8.0,1,6-3 3-6 6-2,R16,119.0
2022-0506:286,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,106043,Diego Schwartzman,Jaume Munar,144719,1,1,0,0,15.0,90.0,2.0,1.0,76.0,59.0,40.0,8.0,17.0,48.0,37.0,87.0,1.0,4.0,1,7-6(2) 7-6(4),R16,143.0
2022-0506:284,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,106148,Roberto Carballes Baena,Nicolas Jarry,111797,1,1,0,0,78.0,145.0,3.0,2.0,65.0,43.0,33.0,13.0,22.0,46.0,23.0,56.0,5.0,6.0,1,7-6(2) 6-2,R32,97.0
2022-0506:283,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,105948,Federico Coria,Pablo Cuevas,104655,1,1,0,0,65.0,96.0,8.0,6.0,63.0,46.0,36.0,6.0,17.0,42.0,40.0,93.0,1.0,3.0,1,6-1 1-6 6-3,R32,115.0
2022-0506:282,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,105583,Dusan Lajovic,Benoit Paire,105332,1,1,0,0,37.0,50.0,4.0,0.0,97.0,69.0,42.0,15.0,28.0,57.0,47.0,100.0,6.0,12.0,1,4-6 6-4 7-6(3),R32,122.0
2022-0506:280,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,124079,Pedro Martinez,Alejandro Tabilo,126214,1,1,0,0,61.0,112.0,2.0,0.0,49.0,32.0,22.0,12.0,17.0,34.0,22.0,50.0,2.0,3.0,1,6-2 6-4,R32,76.0
2022-0506:279,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,104665,Pablo Andujar,Juan Ignacio Londero,106228,1,1,0,0,73.0,130.0,1.0,2.0,52.0,31.0,20.0,11.0,21.0,31.0,27.0,53.0,2.0,4.0,1,6-2 6-4,R32,83.0
2022-0506:278,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,105643,Federico Delbonis,Juan Martin del Potro,105223,1,1,0,0,42.0,753.0,4.0,0.0,42.0,30.0,24.0,7.0,12.0,31.0,29.0,56.0,0.0,1.0,1,6-1 6-3,R32,83.0
2022-0506:277,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,106329,Thiago Monteiro,Albert Ramos,105077,1,1,0,0,104.0,32.0,4.0,1.0,59.0,40.0,28.0,11.0,19.0,39.0,21.0,48.0,4.0,5.0,1,6-3 6-3,R32,80.0
2022-0506:276,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,104269,Fernando Verdasco,Hugo Dellien,106198,1,1,0,0,201.0,103.0,3.0,4.0,90.0,58.0,40.0,17.0,32.0,57.0,31.0,80.0,4.0,6.0,1,6-4 3-6 6-1,R32,122.0
2022-0506:275,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,202104,Sebastian Baez,Holger Rune,208029,1,1,0,0,74.0,88.0,1.0,1.0,71.0,52.0,34.0,13.0,19.0,47.0,31.0,74.0,3.0,5.0,1,7-6(4) 6-3,R32,104.0
2022-0506:273,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,200175,Miomir Kecmanovic,Laslo Djere,111513,1,1,0,0,64.0,56.0,2.0,2.0,77.0,48.0,31.0,16.0,29.0,47.0,28.0,68.0,5.0,8.0,1,6-4 1-6 6-1,R32,102.0
2022-0506:272,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,202103,Francisco Cerundolo,Facundo Bagnis,105487,1,1,0,0,107.0,76.0,2.0,0.0,66.0,45.0,28.0,11.0,21.0,39.0,40.0,78.0,5.0,8.0,1,7-5 6-2,R32,108.0
2022-0506:271,2022-0506,Buenos Aires,2022-02-07,2022,Clay,A,144719,Jaume Munar,Tomas Martin Etcheverry,144869,1,1,0,0,90.0,127.0,4.0,0.0,61.0,46.0,35.0,7.0,15.0,42.0,32.0,76.0,3.0,4.0,1,6-4 6-4,R32,122.0
2022-0407:300,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,200000,Felix Auger Aliassime,Stefanos Tsitsipas,126774,1,1,1,1,9.0,4.0,7.0,0.0,44.0,28.0,26.0,11.0,16.0,37.0,24.0,55.0,0.0,0.0,1,6-4 6-2,F,77.0
2022-0407:299,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,126774,Stefanos Tsitsipas,Jiri Lehecka,208103,1,1,0,0,4.0,137.0,5.0,1.0,79.0,51.0,41.0,16.0,28.0,57.0,37.0,96.0,2.0,3.0,1,4-6 6-4 6-2,SF,111.0
2022-0407:298,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,200000,Felix Auger Aliassime,Andrey Rublev,126094,1,1,1,1,9.0,7.0,11.0,6.0,99.0,65.0,51.0,20.0,34.0,71.0,42.0,107.0,7.0,7.0,1,6-7(5) 6-4 6-2,SF,141.0
2022-0407:297,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,126774,Stefanos Tsitsipas,Alex De Minaur,200282,1,1,0,0,4.0,34.0,4.0,0.0,55.0,33.0,27.0,12.0,22.0,39.0,34.0,82.0,2.0,3.0,1,6-4 6-4,QF,91.0
2022-0407:296,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,208103,Jiri Lehecka,Lorenzo Musetti,207518,1,1,0,0,137.0,63.0,6.0,1.0,73.0,53.0,40.0,9.0,20.0,49.0,42.0,105.0,0.0,3.0,1,6-3 1-6 7-5,QF,129.0
2022-0407:295,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,200000,Felix Auger Aliassime,Cameron Norrie,111815,1,1,0,0,9.0,13.0,13.0,4.0,70.0,42.0,36.0,12.0,28.0,48.0,39.0,92.0,3.0,5.0,1,7-5 7-6(4),QF,127.0
2022-0407:294,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,126094,Andrey Rublev,Marton Fucsovics,105916,1,1,0,0,7.0,38.0,2.0,0.0,43.0,32.0,28.0,8.0,11.0,36.0,27.0,64.0,0.0,0.0,1,6-4 6-3,QF,74.0
2022-0407:293,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,126774,Stefanos Tsitsipas,Ilya Ivashka,125802,1,1,0,0,4.0,48.0,9.0,0.0,52.0,34.0,29.0,10.0,18.0,39.0,28.0,60.0,1.0,1.0,1,6-4 6-1,R16,71.0
2022-0407:292,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,200282,Alex De Minaur,Mackenzie Mcdonald,111456,1,1,0,0,34.0,49.0,5.0,3.0,98.0,57.0,36.0,24.0,41.0,60.0,37.0,97.0,3.0,7.0,1,7-6(6) 1-6 6-4,R16,148.0
2022-0407:291,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,207518,Lorenzo Musetti,Hubert Hurkacz,128034,1,1,0,0,63.0,11.0,4.0,5.0,95.0,56.0,43.0,21.0,39.0,64.0,29.0,87.0,5.0,6.0,1,6-3 5-7 6-3,R16,124.0
2022-0407:290,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,208103,Jiri Lehecka,Botic Van De Zandschulp,122298,1,1,0,0,137.0,51.0,4.0,0.0,92.0,55.0,34.0,20.0,37.0,54.0,25.0,75.0,7.0,11.0,1,1-6 6-4 6-4,R16,116.0
2022-0407:289,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,111815,Cameron Norrie,Karen Khachanov,111575,1,1,0,0,13.0,28.0,4.0,5.0,74.0,47.0,32.0,12.0,27.0,44.0,36.0,80.0,4.0,6.0,1,6-4 7-6(5),R16,108.0
2022-0407:288,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,200000,Felix Auger Aliassime,Andy Murray,104918,1,1,0,0,9.0,95.0,4.0,3.0,55.0,36.0,26.0,9.0,19.0,35.0,29.0,58.0,0.0,2.0,1,6-3 6-4,R16,97.0
2022-0407:287,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,105916,Marton Fucsovics,Tallon Griekspoor,134868,1,1,0,0,38.0,62.0,7.0,0.0,77.0,51.0,41.0,14.0,26.0,55.0,21.0,68.0,2.0,2.0,1,6-4 7-6(4),R16,107.0
2022-0407:286,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,126094,Andrey Rublev,Soon Woo Kwon,126952,1,1,0,0,7.0,53.0,8.0,2.0,57.0,32.0,30.0,12.0,25.0,42.0,26.0,64.0,4.0,4.0,1,6-3 6-3,R16,80.0
2022-0407:285,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,126774,Stefanos Tsitsipas,Alejandro Davidovich Fokina,200221,1,1,0,0,4.0,46.0,15.0,3.0,107.0,60.0,43.0,25.0,47.0,68.0,40.0,101.0,5.0,9.0,1,7-5 6-7(1) 6-4,R32,159.0
2022-0407:284,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,125802,Ilya Ivashka,Lloyd Harris,144750,1,1,0,0,48.0,35.0,2.0,1.0,52.0,29.0,21.0,14.0,23.0,35.0,24.0,51.0,0.0,1.0,1,6-2 6-3,R32,71.0
2022-0407:283,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,200282,Alex De Minaur,David Goffin,105676,1,1,0,0,34.0,47.0,2.0,2.0,61.0,32.0,22.0,16.0,29.0,38.0,24.0,40.0,6.0,7.0,1,6-0 6-3,R32,73.0
2022-0407:282,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,111456,Mackenzie Mcdonald,Nikoloz Basilashvili,105932,1,1,0,0,49.0,21.0,5.0,1.0,56.0,39.0,31.0,7.0,17.0,38.0,23.0,47.0,5.0,6.0,1,6-3 6-2,R32,65.0
2022-0407:281,2022-0407,Rotterdam,2022-02-07,2022,Hard,A,128034,Hubert Hurkacz,Jo-Wilfried Tsonga,104542,1,1,0,0,11.0,247.0,9.0,1.0,64.0,40.0,33.0,19.0,24.0,52.0,18.0,66.0,1.0,1.0,1,6-4 7-6(7),R32,89.0
